Date/Time of Report: 3/18/2025 11:31:38,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 1/8/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/8/2025 23:47:18.877,3200,PI_3202,PVHIHI,ACK,,TW-3201 BOTTOM PRESSURE,,
1/8/2025 23:47:18.877,3200,PI_3202,PVHIGH,ACK,,TW-3201 BOTTOM PRESSURE,,
1/8/2025 23:47:18.877,3200,LIC_3204,ALARM,ACK PNT,,TW-3201 LEVEL CONTROL,,
1/8/2025 23:47:18.877,3200,LIC_3204,PVLOW,ACK,,TW-3201 LEVEL,,
1/8/2025 23:47:18.877,3200,LIC_3204,PVLOLO,ACK,,TW-3201 LEVEL,,
1/8/2025 23:47:17.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:47:08.830,3700,TI_37203,PVHI,OK,L 00,BOILER FEED WATER TEMPERATURE,147.905,°C
1/8/2025 23:47:05.000,ESD-PVCIII,FT_3125A_LA,ALARM,F,J 00,FT-3125A LOW ALARM,NORMAL,
1/8/2025 23:47:04.000,3100,FI_3110,ENABLE,,J 00,LS TO RE-3101A,B,,
1/8/2025 23:47:03.806,3200,FIC_3202,CHANGE,,,PIDA.SP,44,m3/h
1/8/2025 23:46:59.439,3200,FIC_3202,CHANGE,,,pida.modeattr,OPERATOR,
1/8/2025 23:46:57.000,3100,RE_A_NS_SPR_CM,INFORMATION MESSAGE,,,RE-A NS SPRAY (CLOSE) START,,
1/8/2025 23:46:56.669,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
1/8/2025 23:46:53.800,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
